nct_number,min_age,max_age,gender,bmi_min,bmi_max,hba1c_min,hba1c_max,pregnant_allowed
NCT00287404,20.0,75.0,All,,,,,False
NCT04032197,50.0,,All,,,6.0,9.0,True
NCT02273050,18.0,100.0,All,,,8.0,,True
NCT00044460,18.0,70.0,All,,,,,True
NCT00481117,35.0,70.0,All,,,,,True
NCT01342484,10.0,17.0,All,,,6.5,,True
NCT03529123,18.0,64.0,All,,,,,True
NCT00627783,55.0,75.0,All,,,,,True
NCT06118008,20.0,65.0,All,,,,,False
NCT00982254,35.0,70.0,Male,,,,11.0,True
NCT00879125,17.0,66.0,All,,,,,True
NCT01081938,18.0,,All,,,,,False
NCT02709577,18.0,55.0,All,30.0,,,,False
NCT07111416,65.0,,All,,,,,True
NCT00400491,21.0,75.0,All,,,,,True
NCT02110979,18.0,,All,,,,,False
NCT00575471,20.0,75.0,All,,,6.5,,True
NCT02123901,40.0,75.0,All,,,,,True
NCT03700801,18.0,65.0,All,,,,12.0,False
NCT00541229,30.0,65.0,All,,,,,True
NCT03390322,18.0,75.0,All,,,,,True
NCT00901992,18.0,75.0,All,20.0,40.0,,,True
NCT06852690,18.0,,All,,,,,True
NCT01244646,35.0,,All,,,,,True
NCT03616171,18.0,25.0,All,30.0,,,,False
NCT05392959,18.0,,All,,,,,False
NCT05544435,18.0,,All,,,,,True
NCT00976495,18.0,70.0,All,,45.0,,,True
NCT02765204,18.0,75.0,All,20.0,35.0,,,False
NCT06399835,20.0,80.0,All,,,,,False
NCT06978023,18.0,70.0,All,,,6.5,8.0,False
NCT04754581,30.0,65.0,All,,,,,False
NCT06392178,18.0,99.0,All,25.0,,,,False
NCT03099928,21.0,,All,,,,,True
NCT05210504,18.0,50.0,All,,,,,False
NCT00511732,18.0,80.0,All,,38.0,,,False
NCT06577584,,,All,,,,,True
NCT00372957,20.0,64.0,All,,,,,True
NCT01238224,40.0,65.0,All,,,7.0,,True
NCT01453049,18.0,75.0,All,,,,,False
NCT02916706,18.0,,All,,,,,True
NCT01175473,18.0,74.0,All,,,,,False
NCT01113671,55.0,,All,,,,,True
NCT04940962,18.0,80.0,Male,30.0,,,,True
NCT00359762,18.0,85.0,All,,,6.5,,True
NCT06789302,30.0,75.0,All,,,,,False
NCT00135096,18.0,70.0,All,,,,,False
NCT03426423,18.0,,All,,,,,False
NCT03168633,18.0,,All,,,,,True
NCT03862716,30.0,80.0,All,,,,,False
NCT00311818,18.0,75.0,All,,,,,False
NCT00362011,35.0,75.0,All,38.0,,,9.0,True
NCT01318070,33.0,88.0,All,,,,,True
NCT01678820,18.0,79.0,All,,,,,False
NCT01944449,30.0,70.0,All,,,7.5,,False
NCT01309698,20.0,64.0,All,,,,,True
NCT00353834,18.0,75.0,All,,,,,False
NCT05125185,18.0,65.0,All,,,,,True
NCT04619836,18.0,90.0,All,,,,,True
NCT01889667,20.0,70.0,All,,40.0,,10.5,False
NCT01456195,18.0,,All,,,,,False
NCT01461577,30.0,75.0,All,,,,,False
NCT03517527,18.0,65.0,All,,,,,False
NCT01735643,50.0,75.0,All,,,,,True
NCT01510093,35.0,75.0,All,,,,9.0,False
NCT00396071,30.0,78.0,All,,,,,True
NCT01127269,21.0,80.0,All,,,7.0,,False
NCT01086280,18.0,,All,,,,,True
NCT01340768,18.0,,All,,,,,False
NCT05423938,18.0,85.0,All,35.0,,,,False
NCT05583877,18.0,,All,,,,,False
NCT02532855,25.0,,All,,,,,False
NCT00831779,35.0,70.0,All,,45.0,,,True
NCT07112326,18.0,,All,,,,,True
NCT00351884,18.0,78.0,All,,,,,False
NCT01427699,18.0,70.0,All,23.0,,7.0,,False
NCT02967237,18.0,,All,,,7.5,,True
NCT07065383,20.0,75.0,All,,,53.0,,False
NCT02284425,25.0,70.0,All,,,,,True
NCT00943371,18.0,55.0,All,,,,,True
NCT00574340,18.0,60.0,All,,,5.5,,False
NCT01571622,40.0,70.0,All,,,,,False
NCT04345497,21.0,65.0,All,23.0,,,,False
NCT04737499,21.0,75.0,All,,,,,False
NCT02948777,18.0,77.0,All,,,,,False
NCT00612794,20.0,75.0,All,,,,,False
NCT00103935,18.0,75.0,All,,,7.1,11.0,True
NCT00423215,18.0,,All,,,,,True
NCT01841697,18.0,,All,,,,,False
NCT04575181,40.0,75.0,All,,,,,False
NCT06842108,30.0,50.0,All,,,,,True
NCT05036876,30.0,,All,,,,7.0,True
NCT02150824,18.0,80.0,All,,,7.0,,True
NCT00562029,18.0,65.0,All,,,,,False
NCT00908921,18.0,,All,,,,,False
NCT00212641,18.0,75.0,All,,,,,True
NCT01193218,20.0,80.0,All,,,7.0,,True
NCT01149421,18.0,,All,,,,,False
NCT02090673,18.0,,All,,,,,False
NCT01546597,30.0,65.0,All,,,,,False
NCT01910441,18.0,75.0,All,,22.0,7.5,,True
NCT01804777,18.0,80.0,All,,,,8.0,False
NCT01474538,18.0,85.0,All,,,,,True
NCT00472095,18.0,,All,,,,,False
NCT01107171,30.0,70.0,All,24.0,,7.0,,False
NCT00742547,18.0,,All,,,,,True
NCT02450097,18.0,,All,,,,,False
NCT01154933,20.0,75.0,All,30.0,,7.5,,False
NCT00308373,35.0,75.0,All,,,,,True
NCT04557228,45.0,64.0,All,,,,,False
NCT00998335,18.0,70.0,All,,,,,False
NCT01870297,21.0,70.0,All,,,,,True
NCT00946972,25.0,60.0,All,,,7.0,,True
NCT03258268,18.0,,All,,,7.0,,False
NCT06442150,18.0,60.0,All,,,12.0,,False
NCT00325364,18.0,,All,,,,,True
NCT01880476,65.0,,All,,,,,True
NCT00490867,40.0,65.0,All,25.0,,,,True
NCT00252525,40.0,,All,,,,,True
NCT02512068,20.0,,All,,,,,False
NCT01676220,18.0,,All,,,,,True
NCT07223333,18.0,55.0,All,,,,,False
NCT02183350,21.0,65.0,Male,18.5,35.0,,,True
NCT01279317,40.0,70.0,Male,,,,,True
NCT01377935,18.0,,All,,,,,True
NCT04876274,20.0,,All,,,,,True
NCT02183415,21.0,70.0,All,18.5,35.0,,,False
NCT00394875,,,All,,,,,False
NCT02824003,18.0,75.0,All,25.0,,7.5,,True
NCT01967030,20.0,45.0,Female,,,,,False
NCT00975065,18.0,80.0,All,,,,,False
NCT03403582,21.0,60.0,All,,,,,True
NCT00567905,20.0,65.0,All,,,,,False
NCT05174975,20.0,64.0,All,,,,,True
NCT02119819,18.0,80.0,All,,,7.0,,True
NCT02001753,30.0,65.0,Male,,,,,True
NCT01404676,18.0,70.0,All,,,,,True
NCT04926623,19.0,75.0,All,,,,,False
NCT06132126,18.0,70.0,All,,,,,True
NCT03590041,18.0,,All,,,,,False
NCT01581658,20.0,75.0,All,,,,,True
NCT03705260,21.0,,All,,,8.0,,False
NCT05413369,18.0,,All,,,,,False
NCT00833677,21.0,,All,,,,,True
NCT01376557,18.0,75.0,All,,,,,False
NCT06655740,18.0,65.0,All,,,,,False
NCT00377442,18.0,75.0,All,,,,,True
NCT02381119,30.0,80.0,All,,,,,True
NCT03078764,20.0,,All,,,7.5,7.5,True
NCT04528212,35.0,70.0,All,,,7.0,,False
NCT01282970,20.0,70.0,All,25.0,40.0,,,True
NCT04937296,18.0,65.0,All,,,,,False
NCT00457093,18.0,,All,,,,,False
NCT00789282,40.0,75.0,All,,,,,False
NCT00960674,35.0,75.0,All,,,,,True
NCT01111955,18.0,75.0,All,,,,,True
NCT00516048,20.0,,All,,,,,True
NCT00174681,40.0,75.0,All,,35.0,,8.0,False
NCT01107886,40.0,,All,,,6.5,,True
NCT01632163,18.0,,All,,,,7.0,True
NCT03811587,18.0,74.0,All,27.0,,48.0,,False
NCT01829477,18.0,,All,,,,,False
NCT01680133,45.0,65.0,Male,,,,,True
NCT00885378,18.0,78.0,All,,,,,False
NCT00300287,19.0,,All,,,,,True
NCT03341013,18.0,45.0,All,,,,,False
NCT01656850,40.0,70.0,All,,,,,True
NCT01117584,18.0,,All,,,,,False
NCT01864174,18.0,,All,,,7.0,,True
NCT00485758,18.0,80.0,All,,,,,True
NCT01226043,18.0,85.0,All,,,,,False
NCT02915250,18.0,70.0,All,,,,,True
NCT01196546,18.0,78.0,All,,,11.0,,True
NCT04698018,18.0,75.0,All,,,,,True
NCT02606357,18.0,,All,,,7.0,,False
NCT01089790,18.0,86.0,All,,,,,True
NCT00673231,18.0,80.0,All,,,7.5,,True
NCT04090242,22.0,,All,,,8.0,11.0,False
NCT03842267,19.0,,All,,,,,False
NCT01097681,20.0,79.0,All,,,,,True
NCT00167115,40.0,,All,,,,,True
NCT01449773,18.0,55.0,Male,25.0,40.0,6.5,8.5,True
NCT01086306,18.0,,All,,,,,True
NCT06319703,18.0,70.0,All,,,,,False
NCT01396161,18.0,55.0,All,,,7.0,,False
NCT07165730,18.0,65.0,All,,,,,True
NCT00902161,18.0,60.0,All,,,,,False
NCT04738591,18.0,,All,,,8.0,,True
NCT05550870,30.0,50.0,All,,,,,False
NCT06605872,18.0,,All,,,,,False
NCT06605859,18.0,,All,,,,,False
NCT00508287,18.0,70.0,All,,,,,True
NCT05006872,18.0,,All,,,8.0,,True
NCT00838916,18.0,,All,,,,,False
NCT02290925,30.0,65.0,All,,,,,True
NCT02588859,,,All,,,,,False
NCT00499707,18.0,70.0,All,,,7.5,,False
NCT01167881,18.0,,All,,,,,True
NCT00942318,18.0,,All,,,,10.0,False
NCT06960408,18.0,64.0,All,,,,,False
NCT00509223,18.0,,All,,,6.5,,True
NCT02053272,18.0,,All,,,,,False
NCT01364584,45.0,70.0,All,,,,,True
NCT00795691,18.0,65.0,All,,,,,False
NCT02445911,18.0,70.0,All,,,,,False
NCT00325117,20.0,,All,,,,,True
NCT02211963,21.0,70.0,All,18.5,35.0,,,False
NCT00110851,21.0,72.0,All,,,,,False
NCT05951569,18.0,,All,,,,,True
NCT01516476,18.0,70.0,All,,,,,True
NCT01010594,18.0,,All,,,,,False
NCT03798717,35.0,,All,,,,,True
NCT02607410,35.0,70.0,All,,,,,True
NCT06643611,18.0,,All,,,8.0,,True
NCT00308737,18.0,70.0,All,,,,,False
NCT01086293,18.0,,All,,,,,True
NCT00971243,18.0,,All,,,,,False
NCT04738799,21.0,,All,,,,8.5,False
NCT00111670,18.0,75.0,All,,,,,False
NCT02863328,18.0,,All,,,,,False
NCT01499095,18.0,,All,,,,7.0,False
NCT02343926,18.0,75.0,All,,,,7.0,False
NCT04234581,21.0,75.0,All,,,7.5,,False
NCT01236404,18.0,75.0,All,,,,,False
NCT03285750,20.0,69.0,All,,27.0,,,True
NCT02542735,18.0,,All,,,,,False
NCT00803920,16.0,,All,25.0,45.0,,,False
NCT00666458,18.0,,All,,,,,True
NCT02688920,18.0,,All,,,,,True
NCT07043426,18.0,,All,,,9.0,,True
NCT03341312,18.0,70.0,All,,,,,True
NCT02449603,18.0,70.0,All,,,7.5,,False
NCT00279201,30.0,79.0,All,,,,,False
NCT01674348,18.0,65.0,All,27.0,,,,True
NCT06657209,30.0,70.0,All,,,,,False
NCT00736515,35.0,65.0,All,,32.0,,10.0,False
NCT03837405,18.0,,All,,,6.5,,False
NCT00130806,18.0,70.0,All,,,,,True
NCT03764631,18.0,,All,,,,,True
NCT01456650,20.0,79.0,All,,,,,False
NCT00728351,18.0,78.0,All,,,,,True
NCT00423501,18.0,75.0,All,,,,,True
NCT00357370,18.0,75.0,All,,,,,True
NCT02151461,18.0,,All,,40.0,7.0,,False
NCT06015685,18.0,,All,,,9.0,,False
NCT02749890,20.0,,All,,,,7.5,False
NCT06973395,18.0,65.0,All,,,,,True
NCT00995345,18.0,75.0,All,,,,,False
NCT00906919,19.0,,All,,,,,True
NCT02542631,22.0,75.0,All,,,,,False
NCT00382096,18.0,78.0,All,,,,,False
NCT03090464,18.0,99.0,All,,,,,False
NCT00366379,18.0,75.0,All,,,,,False
NCT02081573,30.0,65.0,All,,,,,True
NCT05986097,18.0,80.0,All,,,,,False
NCT03940209,18.0,75.0,All,,,,7.0,False
NCT04586907,21.0,70.0,All,,,,,True
NCT03130426,30.0,80.0,All,,,,,False
NCT01057628,20.0,,All,,,,,True
NCT01576328,18.0,80.0,All,,,7.0,,False
NCT01572649,10.0,65.0,All,85.0,50.0,7.0,,False
NCT00111540,18.0,70.0,All,,,,,True
NCT05668442,18.0,,All,,,,,True
NCT00633997,30.0,65.0,All,,,,,False
NCT02268929,18.0,,All,,,,,False
NCT01042769,18.0,,All,,,,,True
NCT01204775,10.0,17.0,All,85.0,,7.0,,False
NCT00849017,18.0,,All,,,,,False
NCT01358929,18.0,70.0,All,,,,,True
NCT06348238,18.0,,All,,,,,True
NCT00308139,16.0,,All,,,,,True
NCT01455896,40.0,,All,,,6.5,,True
NCT00922649,18.0,75.0,All,,,,,False
NCT00871936,18.0,75.0,All,,,,,True
NCT01647542,18.0,,All,,,7.0,10.0,False
NCT00396357,18.0,78.0,All,,,,,True
NCT02860611,18.0,70.0,All,,,5.7,6.4,True
NCT00549874,30.0,75.0,All,,,,,False
NCT03604224,18.0,75.0,All,25.0,,,,True
NCT04219215,18.0,75.0,Male,,35.0,6.0,,False
NCT01680978,40.0,70.0,All,,,,,True
NCT00707954,25.0,65.0,All,,,,,True
NCT00743002,18.0,75.0,All,,,7.5,10.0,True
NCT02924064,18.0,,All,,,,,True
NCT05011292,18.0,,All,,,,,True
NCT03724526,18.0,80.0,All,,,7.0,,False
NCT01345435,20.0,60.0,All,,,,11.0,False
NCT01455857,18.0,80.0,All,,,,,True
NCT06336122,55.0,,All,,,,,True
NCT05977218,18.0,75.0,All,,,,,True
NCT00873821,18.0,70.0,All,,42.0,,,False
NCT00566358,18.0,60.0,All,25.0,29.0,,,True
NCT02806349,40.0,75.0,All,,,,,True
NCT00916188,,,All,,,,,True
NCT05516797,18.0,,All,,,7.5,11.5,False
NCT04285450,18.0,65.0,All,,,,,False
NCT07117721,18.0,70.0,All,,,,,False
NCT00143520,18.0,75.0,All,,,,,True
NCT02895672,18.0,85.0,All,,,,,True
NCT03862963,18.0,75.0,All,,,8.0,,True
NCT00540488,18.0,75.0,All,,,,,False
NCT05491005,20.0,70.0,All,,,,,False
NCT02312063,20.0,75.0,All,,,,,True
NCT00168519,18.0,65.0,Male,,,,,True
NCT01646320,18.0,,All,,45.0,8.0,,False
NCT06721546,30.0,64.0,All,,,,,False
NCT00704236,18.0,70.0,All,,,,,False
NCT04538352,18.0,75.0,All,,,,,False
NCT00394030,18.0,75.0,All,25.0,40.0,,,False
NCT00411411,18.0,80.0,All,25.0,,,10.0,False
NCT01131676,18.0,,All,,,7.0,,False
NCT00473525,18.0,70.0,All,,,,,False
NCT02372630,20.0,80.0,All,30.0,,,8.0,True
NCT02787551,18.0,,All,,,8.0,7.0,False
NCT06989008,18.0,65.0,All,,,,,True
NCT00135083,18.0,79.0,All,,,,,False
NCT02830048,18.0,,All,,,6.0,9.5,False
NCT01515657,21.0,79.0,All,,,,,True
NCT03644134,18.0,60.0,All,25.0,25.0,,,True
NCT01619059,18.0,,All,,45.0,8.0,,False
NCT03226210,18.0,70.0,All,19.0,35.0,9.0,,False
NCT05168306,30.0,70.0,All,,,,,False
NCT00660907,18.0,,All,,,6.5,,True
NCT00494884,18.0,85.0,All,,,,,False
NCT01855321,30.0,65.0,All,,,,,False
NCT02864914,18.0,,All,,,,,True
NCT06558708,18.0,75.0,All,,,,,False
NCT00546325,18.0,75.0,All,27.0,40.0,,,False
NCT01836796,50.0,75.0,All,,,,,False
NCT00437112,18.0,,All,,,,,True
NCT02285881,60.0,80.0,All,,,,,True
NCT01269996,18.0,80.0,All,,,9.0,11.0,False
NCT01177813,18.0,,All,,45.0,7.0,,False
NCT03261895,18.0,80.0,All,,,,,True
NCT00815399,30.0,75.0,All,,,,,False
NCT06853990,18.0,,All,,,,,False
NCT04531631,18.0,65.0,All,,,6.5,,False
NCT01170468,18.0,60.0,All,,,,,True
NCT02832999,21.0,70.0,All,,,7.0,,False
NCT06959030,18.0,80.0,All,,,,,True
NCT01834274,18.0,,All,,,8.0,,False
NCT06823856,18.0,45.0,All,,,,,False
NCT06792968,18.0,45.0,All,,,,,False
NCT00918879,18.0,,All,,,7.2,,True
NCT01128205,18.0,,All,,,,,False
NCT02472951,18.0,70.0,All,,,,74.0,True
NCT02914743,18.0,,All,,,,,True
NCT02514850,18.0,64.0,All,,,,,True
NCT00736879,18.0,77.0,All,,,,,True
NCT07065721,18.0,45.0,All,,,,,False
NCT00877851,18.0,,All,,,,,False
NCT06766500,18.0,45.0,All,,,,,False
NCT02455076,18.0,80.0,All,,25.0,,,False
NCT01778049,18.0,,All,,,,,True
NCT00785005,50.0,70.0,Female,,,,5.5,True
NCT02117154,18.0,,All,,,6.0,,False
NCT01624259,18.0,,All,,,,,False
NCT01083212,18.0,75.0,All,,,,,True
NCT02639130,30.0,75.0,All,,,6.5,9.0,True
NCT00814372,18.0,70.0,All,26.0,,7.5,,False
NCT01115205,50.0,75.0,All,,,,,True
NCT00690456,18.0,,All,,,,,False
NCT01785524,50.0,80.0,All,,,,,True
NCT00461058,18.0,,All,,,,,True
NCT06370494,25.0,,All,,,,,False
NCT05761886,18.0,75.0,All,,,,,True
NCT00460941,18.0,75.0,All,,,7.0,,True
NCT03626155,30.0,90.0,All,,,,,True
NCT06810635,40.0,85.0,All,,,,,False
NCT02197520,18.0,65.0,All,,,,,True
NCT02099838,18.0,70.0,All,,35.0,,,False
NCT03406663,19.0,,All,,,7.0,,False
NCT06716216,18.0,75.0,All,23.0,,,,False
NCT01203111,18.0,75.0,All,,,,,False
NCT03653091,28.0,65.0,All,28.0,,,,False
NCT03674866,18.0,,All,,,,,True
NCT01596504,18.0,75.0,All,,,,,False
NCT03313297,18.0,,All,,,,11.0,True
NCT02945449,25.0,70.0,Male,,,,,True
NCT00856284,18.0,80.0,All,,,,,False
NCT05856149,18.0,99.0,All,,,,,False
NCT06199505,18.0,75.0,All,,,,11.0,False
NCT06936956,18.0,65.0,All,,,,,True
NCT06614283,18.0,85.0,All,,,,,False
NCT01855087,20.0,,All,,,,,True
NCT00111631,18.0,75.0,All,,,,,False
NCT02601989,40.0,70.0,All,,,,60.0,True
NCT00455598,18.0,70.0,All,,,,,True
NCT01393808,18.0,80.0,All,,,,,False
NCT06096311,18.0,,All,,,,,True
NCT01481116,18.0,,All,,,,,False
NCT04823442,18.0,35.0,Male,,30.0,,,True
NCT01903356,18.0,,All,,,,,True
NCT01324921,18.0,75.0,All,,,,,False
NCT03254849,50.0,80.0,All,,,,,True
NCT01159353,18.0,70.0,All,,,,,False
NCT05548218,18.0,,All,,,,,True
NCT00372463,18.0,,All,,,,,False
NCT01473147,20.0,80.0,All,,,8.0,12.0,True
NCT06003634,55.0,,All,,,,,True
NCT05822674,35.0,70.0,All,,,,,False
NCT01785771,18.0,80.0,All,,,10.0,,True
NCT01182493,30.0,75.0,All,,,,,False
NCT00502710,18.0,75.0,All,,,,,True
NCT05587348,18.0,,All,,,,,True
NCT00511667,18.0,70.0,All,,,,,True
NCT03185689,18.0,,All,,,,,False
NCT00829569,30.0,75.0,All,,,,,False
NCT00396227,18.0,80.0,All,,,,,True
NCT01993121,30.0,55.0,All,,,,,True
NCT01128621,18.0,65.0,All,,,6.5,11.0,False
NCT05754424,18.0,75.0,All,,,,,True
NCT04654676,18.0,,All,,,,,True
NCT01176097,20.0,65.0,All,,,,,False
NCT00517283,25.0,75.0,All,,,7.0,,True
NCT01001104,20.0,75.0,All,,,,,True
NCT01822548,35.0,,All,,20.0,7.0,7.0,False
NCT01422590,20.0,70.0,All,,,,9.0,True
NCT02786823,30.0,65.0,All,,,,,False
NCT00517465,18.0,65.0,All,,,,,True
NCT01867216,18.0,70.0,All,,,,,False
NCT00424411,35.0,80.0,All,,,,,True
NCT07266779,18.0,45.0,All,,,,,False
NCT01398267,18.0,65.0,All,,,,,False
NCT05884775,18.0,,All,,,7.0,,False
NCT01029886,18.0,,All,,,,,True
NCT03437902,35.0,,All,,,,,False
NCT02251301,40.0,75.0,All,,,,,True
NCT05482958,18.0,,All,,,6.5,,True
NCT00094991,18.0,70.0,All,,,,,True
NCT04260100,18.0,65.0,All,,,,,True
NCT02243176,18.0,150.0,All,,,7.5,,False
NCT04905589,25.0,65.0,All,,,,,False
NCT00324363,21.0,75.0,All,,,,,True
NCT00305604,65.0,,All,,,,,True
NCT04132934,18.0,,All,,,9.0,,False
NCT01098539,18.0,,All,,,,,False
NCT00239187,30.0,60.0,All,,,,,True
NCT04970810,60.0,,All,,,,,True
NCT05098470,25.0,80.0,All,,,,9.0,False
NCT00511472,18.0,70.0,All,,,,,False
NCT01938521,30.0,70.0,All,,,7.0,,False
NCT01402388,18.0,,All,,,,,True
NCT01013766,18.0,65.0,All,,,,,False
NCT02872922,25.0,65.0,All,,,,,True
NCT01341717,25.0,60.0,All,40.0,,7.3,,True
NCT02282046,25.0,,All,,,,6.0,False
NCT01606007,18.0,,All,,,8.0,,True
NCT00368368,18.0,75.0,All,,,,,True
NCT02309424,18.0,65.0,All,,,,,True
NCT00558571,18.0,70.0,All,18.5,,8.5,,True
NCT06931210,35.0,65.0,All,,,,,False
NCT00699426,40.0,70.0,All,,,,,False
NCT01334229,18.0,65.0,All,,,8.5,,True
NCT02551900,60.0,75.0,All,,,,,True
NCT03890900,18.0,,All,,,6.5,,False
NCT02561130,30.0,80.0,All,,,,8.0,False
NCT01512979,18.0,,All,,,,,False
NCT01176149,45.0,75.0,All,,,,,True
NCT01081834,18.0,80.0,All,,,,,True
NCT04218734,18.0,75.0,All,,,,,False
NCT01043029,18.0,,All,,,,,True
NCT00809705,18.0,75.0,All,,,,,True
NCT00603239,18.0,,All,,45.0,,,True
NCT01847144,19.0,79.0,All,,,,,False
NCT00635492,18.0,,All,,,,,True
NCT01042106,18.0,65.0,All,,,,,True
NCT00871507,25.0,60.0,All,,,6.5,,True
NCT01194830,18.0,80.0,All,,,,,False
NCT00643474,35.0,75.0,All,,,,,False
NCT02686177,18.0,,All,25.0,,6.5,,False
NCT00541450,18.0,78.0,All,,,,,True
NCT02292290,18.0,75.0,All,,,7.0,11.0,False
NCT01386099,18.0,75.0,All,,,,,True
NCT01086319,18.0,,All,,,,,True
NCT01727349,25.0,,All,,,,,False
NCT03387683,40.0,75.0,All,40.0,,,,False
NCT04092023,18.0,,All,,,,,False
NCT02290301,19.0,,All,,,,,True
NCT00705952,18.0,,All,25.0,,,,False
NCT01040468,18.0,65.0,All,,,6.5,,False
NCT00849056,18.0,,All,,,,,False
NCT02714660,18.0,,All,,,,,True
NCT04577274,18.0,65.0,All,25.0,,,,False
NCT05819749,18.0,,All,,,,,False
NCT01357252,18.0,80.0,All,20.0,,7.5,,True
NCT00494663,18.0,75.0,All,,,7.0,10.0,False
NCT04891887,40.0,65.0,All,,,,,True
NCT01969357,20.0,70.0,All,,,,10.5,True
NCT03520972,18.0,70.0,All,,,7.5,,False
NCT00355849,18.0,,All,,,,,True
NCT01297049,18.0,70.0,All,25.0,,,,True
NCT06080425,18.0,,All,,,,,True
NCT01602003,18.0,75.0,All,,,,,True
NCT02324569,20.0,,All,,,,,False
NCT01060059,18.0,,All,,,7.0,,True
NCT00676338,18.0,,All,,,,,True
NCT04665570,18.0,,All,,,9.0,,False
NCT00567112,18.0,70.0,All,,,,,False
NCT00099320,21.0,75.0,All,,,,,True
NCT00202033,18.0,79.0,All,,,,,True
NCT05221580,18.0,,All,,,,,True
NCT01891955,18.0,,All,,,6.0,,True
NCT05560386,13.0,19.0,All,,,,,True
NCT03365180,18.0,75.0,All,,,,,False
NCT06180655,40.0,64.0,All,,,,,False
NCT02772887,14.0,40.0,Female,,,,8.0,False
NCT00627471,21.0,74.0,All,,40.0,8.0,,False
NCT01244971,45.0,60.0,All,25.0,30.0,,,True
NCT01513798,30.0,65.0,All,,,,,True
NCT01956305,18.0,65.0,All,,,,,False
NCT01734785,18.0,,All,,,,,True
NCT01169818,40.0,75.0,All,,,,,False
NCT00698932,18.0,,All,,,7.2,,True
NCT00653341,30.0,70.0,All,,,,,True
NCT01316341,21.0,70.0,All,19.0,,,,True
NCT01289990,18.0,,All,,,,,False
NCT01303302,18.0,70.0,All,,,7.5,,False
NCT02130401,18.0,70.0,All,,,,,False
NCT04120259,18.0,65.0,All,,,,,False
NCT01537120,18.0,79.0,All,,,,,True
NCT01456026,20.0,70.0,All,,,,,True
NCT02863419,18.0,,All,,,,,False
NCT00135057,18.0,70.0,All,,,,,False
NCT02221284,,,All,,,,,True
NCT07279779,20.0,,All,,,,,True
NCT00738088,35.0,70.0,All,,,10.0,10.0,True
NCT01018173,18.0,,All,,,,,True
NCT02949193,18.0,,All,,40.0,,11.0,True
NCT00663884,30.0,70.0,All,,,,,False
NCT06028139,21.0,100.0,All,,,,,True
NCT00960076,18.0,78.0,All,,,,,True
NCT02506296,35.0,,All,,,53.0,,False
NCT00976261,30.0,65.0,All,,,,,False
NCT00609102,18.0,70.0,All,,,,,True
NCT05803473,18.0,,All,,,,,False
NCT06192121,18.0,,All,,,,,True
NCT05852626,18.0,,All,,,,,True
NCT00428571,18.0,65.0,All,,,,,False
NCT00994266,40.0,65.0,All,,,,,False
NCT00461006,18.0,75.0,All,,,,,True
NCT05132335,50.0,70.0,All,,,,,True
NCT02122250,18.0,,All,,,,,True
NCT03429543,10.0,17.0,All,85.0,,6.5,,False
NCT04446026,19.0,80.0,All,,,,9.0,False
NCT01890629,20.0,70.0,All,,,7.5,,False
NCT00855166,30.0,75.0,All,,,6.5,,True
NCT01748552,21.0,65.0,All,,,,,False
NCT01746017,21.0,65.0,All,,,,,False
NCT04981847,18.0,65.0,All,25.0,49.9,,,False
NCT01135433,20.0,,All,,,,,True
NCT00379769,40.0,75.0,All,,,,,True
NCT06031428,18.0,,Male,,,8.0,,True
NCT03463629,18.0,75.0,All,,,,,True
NCT01353469,18.0,75.0,All,,,10.0,7.0,True
NCT01095666,18.0,,All,,,,,True
NCT01003184,18.0,,All,,,7.1,10.0,True
NCT05441267,55.0,,All,,,,,False
NCT00984750,40.0,85.0,All,,,,,False
NCT01242215,20.0,,All,,,,,True
NCT00351546,21.0,65.0,All,,,,,True
NCT03207711,18.0,,All,,,6.5,,False
NCT02212925,21.0,70.0,All,,35.0,,,False
NCT03487887,3.0,8.0,All,,,,,True
NCT00268645,18.0,,All,,,8.0,,True
NCT01521624,40.0,,All,,,,,True
NCT01441232,18.0,65.0,All,,,,,True
NCT01225081,20.0,,All,,,,,True
NCT00909597,18.0,75.0,All,,,7.0,,True
NCT05259449,18.0,65.0,All,,,5.7,,False
NCT05577728,18.0,,All,,,,,False
NCT06623006,18.0,,All,,,,,False
NCT00661362,18.0,,All,,,7.0,,True
NCT00373178,40.0,70.0,All,,,,,True
NCT02764021,18.0,,All,,,,,False
NCT00574912,18.0,70.0,All,,,,,False
NCT05476016,18.0,,All,,,,,True
NCT06777238,18.0,,All,,,,,False
NCT00658021,10.0,17.0,All,,,,,True
NCT01095653,18.0,,All,,,,,True
NCT00839527,18.0,,All,,,,,False
NCT04098575,18.0,80.0,All,,,,,True
NCT06778967,18.0,,All,,,7.5,,True
NCT02623998,30.0,80.0,All,,,,9.5,False
NCT00639613,35.0,,All,,,,,True
NCT02081118,18.0,74.0,All,,,,,False
NCT00135070,18.0,,All,,,,,True
NCT00350779,18.0,78.0,All,,,,,True
NCT01812811,30.0,75.0,All,,,,,True
NCT00525330,18.0,70.0,All,,,,,False
NCT05644730,18.0,70.0,All,,,,,False
NCT04175665,18.0,,All,,,,,True
NCT01413542,18.0,65.0,All,,25.0,,,False
NCT02917057,,,All,,,,,True
NCT00905255,20.0,,All,,,,,False
NCT00256607,40.0,,All,,,,,True
NCT07293507,60.0,,All,,,,,True
NCT04971889,21.0,,Female,30.0,,7.0,,True
NCT05417646,18.0,,All,,,,,False
NCT04726657,18.0,,All,,,,7.0,False
